customerId,purchaseDate,categorySet,itemIdSet,itemNameSet,season,seasonLabel,isHoliday,isFestival,timeSlot,timeSlotLabel,monthPartLabel,weekOfMonth,basket_category_embedding
23562,04-01-25,"{Pantry-Oils, Clothing-Casual, Household-Tissue, Meat-Fresh, Household-Cleaning}","{2043, 31973, 24715, 13989, 2364}","{Rupchanda Soyabean-5Ltr, Ch Baby Frock -2122 (4/23), Bashun Paper Towel 1Ply- 250Pcs, Beef Without Bone Special, Rok Tiles & Bathroom- 1000ml}",Winter,1,1,0,Afternoon,3,1,1,"[28.687322, 0.529364, -0.683152, 0.55958, 0.371389, -0.031278, 0.880049, -0.222652]"
23578,04-01-25,"{Veg-Cooking, Pantry-Rice, Fish-Fresh}","{14815, 2030, 13901}","{Tomato L.C(kg), Pran Aromatic Rice-2kg, Katol Fish (Small)-(MNK)}",Winter,1,1,0,Afternoon,3,1,1,"[33.151243, -1.469769, 0.422604, 0.683029, -0.795474, -0.187199, -0.416647, 0.515332]"
23586,04-01-25,"{Meat-Fresh, Spices-Cooking, Fish-Fresh, Pantry-Pulses, Pantry-Rice}","{13986, 12834, 13930, 318, 13985, 13958, 708, 976}","{Cow Stomach-K, Prince Betel Spice 100gm, Poa Fish Small-(MNK), Musur Pulse Kangaroo -1Kg (sp), Cow Lever-K, Shrimp Fish Bagda, Radhuni Chatpati Masala 50Gm, Lata Rice-KG}",Winter,1,1,0,Afternoon,3,1,1,"[32.398554, -0.72474, -0.720924, 0.131081, 0.467977, 1.139531, -0.228163, 0.687801]"
23409,04-01-25,"{Household-Laundry, Household-Kitchen, Dairy-Milk, Meat-Fresh, Veg-Cooking, Fish-Fresh, Beverage-Carbonated}","{133, 42617, 3952, 13988, 13793, 14815, 14046, 6857, 22234}","{Rin Advanced-500gm, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Pran UHT Milk-200ml, Beef Bone Full, C.N Chicken Nuggets-250gm, Tomato L.C(kg), Gulsha Fish(Small)-(HB), Potato Deshi New-1kg, Sprite-1.25 Lt(Pet)}",Winter,1,1,0,Afternoon,3,1,1,"[29.943612, 0.314755, -0.365213, 0.305124, -0.192881, -0.525145, 0.314874, 0.083477]"
23490,04-01-25,"{Pantry-Rice, Meat-Fresh, Beverage-Hot, Spices-Cooking, Pantry-Oils}","{952, 13985, 26701, 2030, 332, 782, 32441}","{Chashi Aroma.Chinigura Rice-2kg, Cow Lever-K, Nescafe Classic Jar-25gm, Pran Aromatic Rice-2kg, ACI Pure Salt-1Kg, Panch Foron-100g, Ela vista pomace olive oil 250 ml}",Winter,1,1,0,Afternoon,3,1,1,"[32.577106, -1.215971, -0.797232, -0.326959, 0.214508, 0.522251, 0.473625, 0.16457]"
23551,04-01-25,"{Meat-Fresh, Pantry-Rice, Spices-Cooking, Household-Kitchen, Veg-Cooking}","{15262, 2030, 604, 952, 10415, 14969}","{Cow Brain-K, Pran Aromatic Rice-2kg, Cassia Leaf-100gm (Tespata), Chashi Aroma.Chinigura Rice-2kg, Chaad Dish Washing Liq Lemon -500ml, Carrot (Deshi) kg}",Winter,1,1,0,Afternoon,3,1,1,"[32.15616, -1.601601, -1.160916, -0.24553, 0.40888, -0.294657, 0.081012, 0.044826]"
23527,04-01-25,"{Household-Cleaning, Clothing-Casual, Snacks-General, Fish-Fresh, Pantry-Rice, Veg-Cooking}","{2364, 32223, 13863, 13922, 7514, 13930, 952, 4846, 2030, 6857}","{Rok Tiles & Bathroom- 1000ml, Anita Ind ONN Vest- NF 221(4/23), Chicken Mini Samusa 250gm (Prem), Rui Fish (S1)-(MNK), Belleame Cremo Biscuit- 90g, Poa Fish Small-(MNK), Chashi Aroma.Chinigura Rice-2kg, Sun Chips Garlic & Chili 38g, Pran Aromatic Rice-2kg, Potato Deshi New-1kg}",Winter,1,1,0,Evening,4,1,1,"[30.760985, -0.769722, 0.055309, 0.51802, -0.561312, 0.374179, -0.048174, -0.432416]"
23494,04-01-25,"{Instant-Food, Beverage-Carbonated, Beverage-Juice, Fish-Fresh, Snacks-General, Chocolates-Sweets}","{7202, 22259, 3190, 13917, 26766, 7510, 1704, 13958}","{EM Pasta Vite-400gm, Mirinda Orange- 600ml, Pran Mango Junior-125ml, Rui Fish (XL)-(HB), Mr.Noodles Easy Masala-8pcs, Bisk Club Potata Biscuit- 100g, Cho Cup Strawberry Cup -40g, Shrimp Fish Bagda}",Winter,1,1,0,Evening,4,1,1,"[30.270565, 0.346732, 0.141655, -0.053326, -0.508032, 0.293435, -0.153862, 0.489651]"
23453,04-01-25,{Meat-Fresh},"{13802, 13985}","{Chicken (Deshi), Cow Lever-K}",Winter,1,1,0,Night,5,1,1,"[33.331399, 0.575958, -4.99441, 2.728895, 1.816199, -0.02312, 0.577743, 0.668351]"
23530,04-01-25,"{Meat-Fresh, Pickle, Pantry-Rice, Household-Kitchen, Fish-Fresh, Pantry-Oils}","{13793, 1192, 976, 952, 15262, 13, 14046, 2038}","{C.N Chicken Nuggets-250gm, Prince Olive Pickle(400gm), Lata Rice-KG, Chashi Aroma.Chinigura Rice-2kg, Cow Brain-K, Lemon Bright Dish Wash 250ml B2 G1, Gulsha Fish(Small)-(HB), Teer Soya Oil 2Lt(Bottle)}",Winter,1,1,0,Night,5,1,1,"[30.469619, -0.374328, -0.196526, 0.839812, -0.151472, 0.422415, 0.372669, 0.466109]"
23455,04-01-25,"{Meat-Fresh, Spices-Cooking, Beverage-Carbonated, Pantry-Rice, Pantry-Oils}","{15262, 704, 22237, 2030, 14978, 2038, 891, 13793}","{Cow Brain-K, Radhuni Spices Cumin-200gm, Coca Cola-600ml(Pet), Pran Aromatic Rice-2kg, Chicken (B-Skin Less), Teer Soya Oil 2Lt(Bottle), R.Spices(Turmaric)-100g, C.N Chicken Nuggets-250gm}",Winter,1,1,0,Night,5,1,1,"[32.90926, -1.144365, -0.346594, -0.43249, 0.390517, 0.140393, 0.602733, -0.068051]"
23546,04-01-25,"{Protein-Egg, Dairy-Other, Clothing-Traditional, Clothing-Accessories}","{13352, 15275, 23117, 32269, 14034, 6838}","{Queens Egg Bread- 125g, Austrogram Cheese, One Man Punjabi -0521, Gopal Ind Like Me Bra S-38 (4/23), Omega 3 Enriched Egg-12pcs, Aarong Probiotic Yogurt-500gm}",Winter,1,1,0,Night,5,1,1,"[28.975101, -0.179449, -0.176076, -0.318435, -0.364401, 0.175755, 0.590429, 0.604897]"
23572,04-01-25,"{Household-Utility, Fruits-Fresh, Personal-Care-Hair, Household-Kitchen, Pantry-Grains, Dairy-Other, Instant-Food}","{30640, 15263, 32486, 10415, 12826, 7196, 26634}","{Pure it Micro Fiber Mesh, Malta (Yellow)-kg, Sunsilk Hair Fall Solution Shampoo-170ml, Chaad Dish Washing Liq Lemon -500ml, Chia Seed (Dana) New-100g, Austogram Mozzarella Cheese-250gm, Prince Egg Noodles 300gm}",Winter,1,1,0,Night,5,1,1,"[25.706331, 0.218619, 0.191138, 0.060522, -0.042669, 0.176847, -0.021692, 0.335105]"
23511,04-01-25,"{Personal-Care-Sanitary, Pantry-Rice, Fish-Fresh, Meat-Fresh, Veg-Cooking, Bakery-Bread}","{30745, 952, 13958, 13989, 976, 6857, 43017}","{Senora Confidence-16Pads, Chashi Aroma.Chinigura Rice-2kg, Shrimp Fish Bagda, Beef Without Bone Special, Lata Rice-KG, Potato Deshi New-1kg, Doughtnut Sugar Bread-200gm}",Winter,1,1,0,Night,5,1,1,"[31.856685, -0.77584, -0.864058, 0.888473, 0.063223, -0.193236, -0.541242, 0.249026]"
23440,04-01-25,"{Meat-Fresh, Pantry-Rice, Beverage-Carbonated, Pantry-Oils, Spices-Cooking, Dairy-Milk}","{15262, 2030, 952, 13793, 22258, 13989, 22234, 32441, 332, 3952, 13988}","{Cow Brain-K, Pran Aromatic Rice-2kg, Chashi Aroma.Chinigura Rice-2kg, C.N Chicken Nuggets-250gm, Pepsi 600ml, Beef Without Bone Special, Sprite-1.25 Lt(Pet), Ela vista pomace olive oil 250 ml, ACI Pure Salt-1Kg, Pran UHT Milk-200ml, Beef Bone Full}",Winter,1,1,0,Night,5,1,1,"[32.457691, -1.062774, -0.261966, -0.245017, 0.221431, 0.033589, 0.768644, -0.121423]"
23530,05-01-25,"{Spices-Cooking, Fish-Fresh, Personal-Care-Sanitary, Spices-MeatSpecial, Snacks-General, Pantry-Rice}","{782, 14046, 30745, 762, 4846, 976, 890}","{Panch Foron-100g, Gulsha Fish(Small)-(HB), Senora Confidence-16Pads, Maggi Saad -E -Magic S Mix-48g, Sun Chips Garlic & Chili 38g, Lata Rice-KG, Radhuni Garam Masala-40gm}",Winter,1,0,0,Morning,1,1,1,"[30.44271, -1.072828, -0.039911, -0.19852, -0.541429, 1.322811, -0.271882, 0.006689]"
23392,05-01-25,"{Protein-Egg, Pantry-Flour, Clothing-Traditional, Personal-Care-Oral}","{13352, 30788, 30789, 23117, 4889}","{Queens Egg Bread- 125g, Teer Atta 2kg, Teer Suji 500gm, One Man Punjabi -0521, Closeup Green-100gm}",Winter,1,0,0,Morning,1,1,1,"[27.349779, 0.099398, 0.131834, 0.174335, 0.028558, 0.006154, 0.56479, -0.254889]"
23507,05-01-25,"{Bakery-Bread, Snacks-General, Dairy-Other, Household-Kitchen}","{13786, 7516, 7017, 10415, 15275}","{C.N Plain Paratha 20pcs-1300gm, Belleame Digestive Biscuit- 135g, Good Life Mozzarella Cheese-200gm, Chaad Dish Washing Liq Lemon -500ml, Austrogram Cheese}",Winter,1,0,0,Morning,1,1,1,"[29.659633, -0.672868, -0.850309, 0.137121, -0.678406, 0.5088, -0.095458, -0.416586]"
23465,05-01-25,"{Meat-Fresh, Personal-Care-Hair, Dairy-Other, Pantry-Rice, Beverage-Hot}","{13988, 4265, 13986, 7196, 2030, 26888}","{Beef Bone Full, Treseme C. Smooth Shampoo -340ml, Cow Stomach-K, Austogram Mozzarella Cheese-250gm, Pran Aromatic Rice-2kg, Nescafe Classic Jar-50g}",Winter,1,0,0,Morning,1,1,1,"[30.625942, -1.050218, -0.60808, 0.727524, 0.529965, 0.416979, 0.507104, 0.527717]"
23433,05-01-25,"{Household-Laundry, Beverage-Juice, Dry-Fruits, Veg-Cooking, Spices-Cooking, Pantry-Rice, Pantry-Oils}","{133, 3179, 12674, 15279, 890, 952, 14975, 12625}","{Rin Advanced-500gm, Starship Mango Juice 250ml pack, Ramisa Sweet Munakka-200gm, Thai Papaya Ripe Red Lady, Radhuni Garam Masala-40gm, Chashi Aroma.Chinigura Rice-2kg, Capsicum Yellow(kg), Ramisa-Fried Chira Oil Pkt-200gm}",Winter,1,0,0,Afternoon,3,1,1,"[30.282353, -0.909997, 0.133335, -0.737082, -0.134514, -0.480444, -0.458439, 0.110476]"
23551,05-01-25,"{Spices-Cooking, Pantry-Sweeteners, Meat-Fresh, Meat-Processed, Instant-Food, Household-Cleaning, Snacks-General}","{332, 453, 4958, 13985, 13604, 891, 26628, 2364, 13863}","{ACI Pure Salt-1Kg, Saad Testy Bit Salt-100gm, Teer Sugar-1Kg, Cow Lever-K, Eon Chicken Spring Roll- 300gm, R.Spices(Turmaric)-100g, Sajeeb Bar-B-Q Noodles-180gm, Rok Tiles & Bathroom- 1000ml, Chicken Mini Samusa 250gm (Prem)}",Winter,1,0,0,Afternoon,3,1,1,"[28.651403, -0.092539, -0.951951, -0.236997, 0.050515, 0.641868, -0.058747, -0.184638]"
23571,05-01-25,"{Pantry-Pulses, Instant-Food, Beverage-Carbonated}","{487, 26607, 22237}","{Prince Dubli Pulse-1kg, Doodles Stick Noodles-300gm, Coca Cola-600ml(Pet)}",Winter,1,0,0,Afternoon,3,1,1,"[28.63296, 0.540933, 0.868264, -0.198685, 0.426401, -0.299638, -0.070881, 0.097248]"
23402,05-01-25,"{Clothing-Accessories, Veg-Cooking, Bakery-Bread, Snacks-General, Meat-Fresh}","{31928, 14975, 16240, 13863, 13986}","{Chowa Gamsa-521, Capsicum Yellow(kg), Polar Cake - 1Ltr, Chicken Mini Samusa 250gm (Prem), Cow Stomach-K}",Winter,1,0,0,Afternoon,3,1,1,"[31.249051, -0.523333, -1.93432, 0.49119, -0.475946, -0.587809, -0.665968, -0.374032]"
23565,05-01-25,"{Fish-Fresh, Spices-Cooking, Pantry-Pulses, Protein-Egg, Beverage-Hot, Meat-Processed}","{13930, 891, 489, 13352, 604, 26701, 4861}","{Poa Fish Small-(MNK), R.Spices(Turmaric)-100g, Chola Pulse-1kg, Queens Egg Bread- 125g, Cassia Leaf-100gm (Tespata), Nescafe Classic Jar-25gm, Kurkure Style Spicy Chicken-80gm}",Winter,1,0,0,Afternoon,3,1,1,"[29.456751, 0.393939, -0.038498, -0.786778, -0.112598, 0.816709, -0.284089, 0.380658]"
23506,05-01-25,"{Snacks-General, Chocolates-Sweets, Veg-Cooking, Household-Cleaning, Personal-Care-Oral, Meat-Fresh}","{13620, 1217, 14983, 2364, 1201, 2149, 13793}","{AG Vegetable Spring Roll-400g, Chupa Chups lolipop, Cauliflower(B)-Pc, Rok Tiles & Bathroom- 1000ml, Fruits Skittles Cho -45g, Sensodyne Deep Clean Toothbrush, C.N Chicken Nuggets-250gm}",Winter,1,0,0,Afternoon,3,1,1,"[29.575062, -0.200218, -1.392483, 0.528928, -0.298689, -0.479444, 0.521888, -0.288176]"
23442,05-01-25,"{Fish-Fresh, Spices-Cooking, Veg-Cooking, Snacks-General, Chocolates-Sweets, Beverage-Carbonated, Personal-Care-Oral}","{13930, 890, 14843, 7516, 14969, 1374, 22258, 1709, 4889}","{Poa Fish Small-(MNK), Radhuni Garam Masala-40gm, Cucumber Deshi (kg), Belleame Digestive Biscuit- 135g, Carrot (Deshi) kg, Nestle Kitkat Chocolate- 41.5g, Pepsi 600ml, Ginnou Wrapper Chocolate Box -44gm, Closeup Green-100gm}",Winter,1,0,0,Evening,4,1,1,"[30.720362, -0.177319, -0.39978, -0.793398, -0.647436, -0.020693, 0.389924, -0.158811]"
23527,05-01-25,"{Pantry-Oils, Household-Cleaning, Fish-Fresh, Pantry-Rice, Personal-Care-Sanitary, Clothing-Accessories}","{32441, 2306, 13922, 2364, 952, 30743, 32269}","{Ela vista pomace olive oil 250 ml, Harpic Total Powder-400gm, Rui Fish (S1)-(MNK), Rok Tiles & Bathroom- 1000ml, Chashi Aroma.Chinigura Rice-2kg, Senora S.Nap Eco(Belt)-15s Pad, Gopal Ind Like Me Bra S-38 (4/23)}",Winter,1,0,0,Evening,4,1,1,"[30.191856, -0.558436, 0.644018, 0.44081, -0.711032, 0.431551, 0.158704, 0.736087]"
23408,05-01-25,"{Instant-Food, Snacks-General, Clothing-Traditional}","{26766, 4845, 25811, 30982}","{Mr.Noodles Easy Masala-8pcs, Sun Chips Tomato Tango 38g, Miton Ezafa Sari- 0001, Motor Vaja-30g}",Winter,1,0,0,Evening,4,1,1,"[28.609201, -0.201858, -0.504709, 0.309877, -0.896119, 1.03914, 0.067467, -0.997473]"
23486,05-01-25,"{Clothing-Accessories, Spices-MeatSpecial, Clothing-Traditional, Fish-Fresh, Clothing-Casual}","{31928, 762, 23117, 32269, 13921, 31973}","{Chowa Gamsa-521, Maggi Saad -E -Magic S Mix-48g, One Man Punjabi -0521, Gopal Ind Like Me Bra S-38 (4/23), Rui Fish-M-(MNK), Ch Baby Frock -2122 (4/23)}",Winter,1,0,0,Evening,4,1,1,"[27.669118, 0.682928, 0.240251, 0.072873, 0.046096, 0.788875, 0.450674, 0.267852]"
23407,05-01-25,"{Instant-Food, Fish-Fresh, Snacks-General, Veg-Cooking, Bakery-Bread}","{26536, 13922, 13846, 15104, 13654, 14045, 6857}","{Knorr Soup-24gm, Rui Fish (S1)-(MNK), Beef Samusa, Bomby Chilli-5Pcs, Quality Premiun Paratha 10Pcs-650g, Pabda Fish (Big), Potato Deshi New-1kg}",Winter,1,0,0,Evening,4,1,1,"[30.794462, -0.046335, -0.780936, 0.227807, -1.180029, 0.15524, -0.954492, -0.30482]"
23383,05-01-25,"{Beverage-Water, Personal-Care-Sanitary, Spices-Cooking}","{25486, 30743, 891}","{Aquafina Drinking Water- 500ml, Senora S.Nap Eco(Belt)-15s Pad, R.Spices(Turmaric)-100g}",Winter,1,0,0,Night,5,1,1,"[27.997102, -0.512777, -0.491828, -1.682611, 0.318609, 0.684488, -0.125378, -0.033941]"
23579,05-01-25,"{Veg-Cooking, Clothing-Traditional, Clothing-Accessories, Pantry-DryFood}","{14969, 25811, 32269, 31849, 25474}","{Carrot (Deshi) kg, Miton Ezafa Sari- 0001, Gopal Ind Like Me Bra S-38 (4/23), RF Fotua-064, Lassa Special Semai-500g(Pkt)}",Winter,1,0,0,Night,5,1,1,"[28.898719, 0.009824, -0.154602, -0.070061, -0.633308, -0.963124, 0.048689, -0.654636]"
23457,05-01-25,"{Personal-Care-Cosmetics, Beverage-Carbonated, Clothing-Casual, Fish-Fresh, Pantry-Flour}","{16230, 22237, 31963, 14046, 17809}","{Polar Ice-Cream Kheer-1Ltr, Coca Cola-600ml(Pet), China Baby Frock -7808 (4/23), Gulsha Fish(Small)-(HB), Foster Clarks Corn Flour-200gm}",Winter,1,0,0,Night,5,1,1,"[28.996903, 0.545668, 0.726006, 0.050339, -0.300649, 0.106701, 0.288479, 0.160309]"
23427,05-01-25,"{Protein-Egg, Beverage-Hot, Personal-Care-Cosmetics, Spices-Cooking}","{14034, 26888, 16230, 453}","{Omega 3 Enriched Egg-12pcs, Nescafe Classic Jar-50g, Polar Ice-Cream Kheer-1Ltr, Saad Testy Bit Salt-100gm}",Winter,1,0,0,Night,5,1,1,"[30.161653, -0.553964, -0.399187, -1.453313, -0.521544, 0.32802, -0.307117, 0.342281]"
23569,05-01-25,"{Pantry-Rice, Spices-Cooking, Household-Kitchen, Desserts-Traditional, Personal-Care-Cosmetics}","{2030, 891, 42617, 864, 704, 952, 16232}","{Pran Aromatic Rice-2kg, R.Spices(Turmaric)-100g, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Pran Haleem Mix(200g), Radhuni Spices Cumin-200gm, Chashi Aroma.Chinigura Rice-2kg, Polar Ice Cream Chocolate-1Ltr(Tub)}",Winter,1,0,0,Night,5,1,1,"[29.45666, -1.635016, 0.178884, -0.562608, 0.02109, 0.386232, 0.069152, 0.426032]"
23581,05-01-25,"{Meat-Processed, Pantry-Oils, Fish-Fresh, Beverage-Juice, Personal-Care-Sanitary}","{4861, 12625, 13930, 42961, 30743}","{Kurkure Style Spicy Chicken-80gm, Ramisa-Fried Chira Oil Pkt-200gm, Poa Fish Small-(MNK), Dolphin Nata de Coco Drink (All)-270gm, Senora S.Nap Eco(Belt)-15s Pad}",Winter,1,0,0,Night,5,1,1,"[29.394568, 0.66587, 0.416436, 0.068606, -0.692109, -0.04405, -0.267192, 0.775201]"
23398,06-01-25,"{Bakery-Bread, Dairy-Milk, Personal-Care-Sanitary}","{13786, 3831, 30745}","{C.N Plain Paratha 20pcs-1300gm, Milk Vita Liquid Milk-1Ltr, Senora Confidence-16Pads}",Winter,1,0,0,Morning,1,1,2,"[29.518275, -0.492169, -0.432193, 0.415069, 0.108521, -0.358377, -0.325686, -0.369492]"
23473,06-01-25,"{Household-AirCare, Meat-Fresh, Meat-Processed, Spices-Cooking}","{28573, 13989, 13647, 12823}","{Lattafa Air Freshener-300ml (Pure Oudi), Beef Without Bone Special, Chicken Spring Roll - 250gm, Jafran}",Winter,1,0,0,Afternoon,3,1,2,"[28.439202, 0.081065, -1.297509, -0.497342, 0.719252, 0.334329, 0.005063, -0.139201]"
23402,06-01-25,"{Clothing-Accessories, Veg-Cooking, Bakery-Bread, Snacks-General, Meat-Fresh}","{31928, 14975, 16240, 13863, 13986}","{Chowa Gamsa-521, Capsicum Yellow(kg), Polar Cake - 1Ltr, Chicken Mini Samusa 250gm (Prem), Cow Stomach-K}",Winter,1,0,0,Afternoon,3,1,2,"[31.249051, -0.523333, -1.93432, 0.49119, -0.475946, -0.587809, -0.665968, -0.374032]"
23520,06-01-25,"{Household-Cleaning, Beverage-Water, Personal-Care-Cosmetics}","{2364, 25486, 16230}","{Rok Tiles & Bathroom- 1000ml, Aquafina Drinking Water- 500ml, Polar Ice-Cream Kheer-1Ltr}",Winter,1,0,0,Afternoon,3,1,2,"[25.316549, 0.192564, 0.417059, 0.168161, -0.367771, -0.089264, -0.126138, 0.21027]"
23433,06-01-25,"{Meat-Fresh, Beverage-Carbonated, Dry-Fruits, Spices-Cooking, Desserts-Traditional, Instant-Food, Personal-Care-Sanitary}","{14978, 22260, 22258, 12963, 3612, 15262, 864, 26766, 30743}","{Chicken (B-Skin Less), Pepsi (Diet) 600ml, Pepsi 600ml, White Kazu Badam-50g, Italiano Sweet Chilli Sauce-340g, Cow Brain-K, Pran Haleem Mix(200g), Mr.Noodles Easy Masala-8pcs, Senora S.Nap Eco(Belt)-15s Pad}",Winter,1,0,0,Afternoon,3,1,2,"[28.7843, -0.033841, -0.564466, -0.441613, 0.419939, 0.136695, 0.16466, 0.144617]"
23483,06-01-25,"{Personal-Care-Hair, Pantry-Rice, Fish-Fresh, Personal-Care-Cosmetics, Pickle}","{4259, 976, 13922, 886, 1189}","{Sunsilk G.Tea & W.Lilly F Shampoo-375ml, Lata Rice-KG, Rui Fish (S1)-(MNK), Radhuni Chilli Powder -200gm, Prince Mango Pickle(400gm)}",Winter,1,0,0,Afternoon,3,1,2,"[28.891074, -0.66804, 0.72301, 0.595933, -0.350514, 0.52424, -0.380936, 0.599515]"
23386,06-01-25,"{Protein-Egg, Instant-Food, Beverage-Carbonated, Bakery-Bread, Snacks-General}","{13352, 26628, 22241, 22235, 16240, 30982}","{Queens Egg Bread- 125g, Sajeeb Bar-B-Q Noodles-180gm, Kinley Club Soda -600ml, Coca Cola-2.25Lt(Pet), Polar Cake - 1Ltr, Motor Vaja-30g}",Winter,1,0,0,Evening,4,1,2,"[29.98737, -0.216128, -0.163656, -0.015871, -0.369911, 0.164291, -0.674832, -0.669874]"
23403,06-01-25,"{Clothing-Accessories, Personal-Care-Oral, Snacks-General, Chocolates-Sweets}","{31928, 4889, 7510, 1374, 12629, 7514}","{Chowa Gamsa-521, Closeup Green-100gm, Bisk Club Potata Biscuit- 100g, Nestle Kitkat Chocolate- 41.5g, Ramisa-Jhal Nimki Pkt-200gm, Belleame Cremo Biscuit- 90g}",Winter,1,0,0,Evening,4,1,2,"[28.468383, -0.516453, -0.636795, 0.161766, -0.716036, 0.124147, 0.605369, 0.253122]"
23560,06-01-25,"{Pantry-Pulses, Personal-Care-Cosmetics, Pantry-DryFood, Clothing-Casual, Clothing-Accessories, Snacks-General}","{488, 29140, 25474, 31973, 32269, 13863}","{Bacha Boot Pulse 1Kg, Ponds Bright Beauty Cream-23ml, Lassa Special Semai-500g(Pkt), Ch Baby Frock -2122 (4/23), Gopal Ind Like Me Bra S-38 (4/23), Chicken Mini Samusa 250gm (Prem)}",Winter,1,0,0,Evening,4,1,2,"[28.409783, -0.061405, -0.071084, 0.379068, -0.65769, 0.188095, -0.308943, -0.424016]"
23582,06-01-25,"{Beverage-Juice, Clothing-Accessories, Fish-Fresh, Fruits-Fresh, Meat-Fresh, Beverage-Carbonated}","{2915, 31928, 14046, 15263, 13985, 22235}","{P.Drinko Float Lichi Drink-250ml, Chowa Gamsa-521, Gulsha Fish(Small)-(HB), Malta (Yellow)-kg, Cow Lever-K, Coca Cola-2.25Lt(Pet)}",Winter,1,0,0,Evening,4,1,2,"[29.872557, 0.617698, -0.21922, 0.228353, 0.168605, -0.182488, -0.325547, 0.98983]"
23472,06-01-25,"{Household-Cleaning, Household-Laundry, Other, Household-AirCare, Dairy-Milk, Chocolates-Sweets, Bakery-Bread, Pantry-Rice, Snacks-General, Pantry-Sweeteners}","{2306, 133, 545, 28573, 3831, 1201, 13654, 952, 7510, 15180}","{Harpic Total Powder-400gm, Rin Advanced-500gm, Golden Raisin (Kismis)-200gm, Lattafa Air Freshener-300ml (Pure Oudi), Milk Vita Liquid Milk-1Ltr, Fruits Skittles Cho -45g, Quality Premiun Paratha 10Pcs-650g, Chashi Aroma.Chinigura Rice-2kg, Bisk Club Potata Biscuit- 100g, Akher Sugar -1kg}",Winter,1,0,0,Evening,4,1,2,"[27.756374, -0.542526, 0.095352, 0.338504, 0.118365, 0.150772, -0.119466, -0.28254]"
23409,06-01-25,"{Household-Laundry, Household-Kitchen, Dairy-Milk, Meat-Fresh, Veg-Cooking, Fish-Fresh, Beverage-Carbonated}","{133, 42617, 3952, 13988, 13793, 14815, 14046, 6857, 22234}","{Rin Advanced-500gm, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Pran UHT Milk-200ml, Beef Bone Full, C.N Chicken Nuggets-250gm, Tomato L.C(kg), Gulsha Fish(Small)-(HB), Potato Deshi New-1kg, Sprite-1.25 Lt(Pet)}",Winter,1,0,0,Night,5,1,2,"[29.943612, 0.314755, -0.365213, 0.305124, -0.192881, -0.525145, 0.314874, 0.083477]"
23455,06-01-25,"{Household-Kitchen, Fruits-Fresh, Household-AirCare, Personal-Care-Sanitary, Veg-Cooking, Spices-Cooking, Snacks-General}","{42617, 15265, 28573, 30745, 14998, 782, 13620, 30743}","{Jhok Mok Dishwash Bar 300gmB2 get 100gm Free, Naspati(kg), Lattafa Air Freshener-300ml (Pure Oudi), Senora Confidence-16Pads, Capsicum Green, Panch Foron-100g, AG Vegetable Spring Roll-400g, Senora S.Nap Eco(Belt)-15s Pad}",Winter,1,0,0,Night,5,1,2,"[28.374711, -0.520705, -0.531069, -0.600701, -0.604477, -0.193124, -0.250808, -0.540243]"
23477,06-01-25,"{Beverage-Juice, Pantry-Pulses, Pantry-Rice, Spices-Cooking, Household-Tissue, Fish-Fresh, Veg-Cooking, Personal-Care-Bath}","{3179, 318, 976, 12627, 24717, 14045, 6857, 25571}","{Starship Mango Juice 250ml pack, Musur Pulse Kangaroo -1Kg (sp), Lata Rice-KG, Ramisa-Fried Chira Masala Pkt-200gm, B Toilet Tissue Extra Saving Pack 4Rolls, Pabda Fish (Big), Potato Deshi New-1kg, Lifebuoy Liquid Total Hand Wash-170ml}",Winter,1,0,0,Night,5,1,2,"[30.418185, -0.483147, 0.065614, -0.47578, 0.077096, 0.04479, -0.676274, 0.36192]"
23466,06-01-25,"{Desserts-Traditional, Household-Cleaning, Personal-Care-Bath, Pantry-Rice, Household-Kitchen}","{12637, 2306, 4534, 976, 129}","{Ramisa-Nakshi Pitha Box-4 Pcs, Harpic Total Powder-400gm, Lux Jasmine & Vitamin E Soap-150g, Lata Rice-KG, Vim Bar Lemon-125gm}",Winter,1,0,0,Night,5,1,2,"[27.656346, -0.932236, 0.608919, 0.393586, 0.4345, 0.43793, 0.09606, -0.036308]"
23383,06-01-25,"{Meat-Fresh, Pantry-Pulses, Pantry-Oils, Protein-Egg, Spices-Cooking, Veg-Cooking}","{13985, 487, 12625, 13352, 12823, 14998}","{Cow Lever-K, Prince Dubli Pulse-1kg, Ramisa-Fried Chira Oil Pkt-200gm, Queens Egg Bread- 125g, Jafran, Capsicum Green}",Winter,1,0,0,Night,5,1,2,"[31.661589, -0.121396, -1.297558, -0.591646, -0.265683, -0.466132, -0.020377, -0.042824]"
23531,07-01-25,"{Protein-Egg, Pickle, Beverage-Juice, Beverage-Hot, Pantry-Flour, Household-Kitchen}","{14034, 1189, 3190, 26701, 30626, 42617}","{Omega 3 Enriched Egg-12pcs, Prince Mango Pickle(400gm), Pran Mango Junior-125ml, Nescafe Classic Jar-25gm, Bashundhara Maida-2kg, Jhok Mok Dishwash Bar 300gmB2 get 100gm Free}",Winter,1,0,0,Morning,1,1,2,"[27.944939, 0.125067, 0.216243, -0.211254, 0.101623, -0.247959, -0.289084, 0.37227]"
